s814
   0.6594073E-02 -0.1867919E-01
   0.5531337E-02 -0.1693310E-01
   0.4581879E-02 -0.1525617E-01
   0.3739801E-02 -0.1364637E-01
   0.2999438E-02 -0.1210193E-01
   0.2355305E-02 -0.1062129E-01
   0.1802025E-02 -0.9203160E-02
   0.1334278E-02 -0.7846434E-02
   0.9467402E-03 -0.6550189E-02
   0.6340457E-03 -0.5313629E-02
   0.3907516E-03 -0.4136034E-02
   0.2113275E-03 -0.3016695E-02
   0.9016444E-04 -0.1954853E-02
   0.2160606E-04 -0.9496334E-03
    0.000000       0.000000    
   0.2419749E-04  0.1007575E-02
   0.1019600E-03  0.2073317E-02
   0.2412784E-03  0.3197664E-02
   0.4503321E-03  0.4380526E-02
   0.7373261E-03  0.5621326E-02
   0.1110340E-02  0.6919064E-02
   0.1577208E-02  0.8272433E-02
   0.2145441E-02  0.9679947E-02
   0.2822202E-02  0.1114008E-01
   0.3614330E-02  0.1265138E-01
   0.4528404E-02  0.1421259E-01
   0.5570841E-02  0.1582272E-01
   0.6748002E-02  0.1748110E-01
   0.8066311E-02  0.1918738E-01
   0.9532370E-02  0.2094156E-01
   0.1115306E-01  0.2274396E-01
   0.1293563E-01  0.2459517E-01
   0.1488781E-01  0.2649606E-01
   0.1701785E-01  0.2844771E-01
   0.1933460E-01  0.3045136E-01
   0.2184759E-01  0.3250839E-01
   0.2456705E-01  0.3462029E-01
   0.2750401E-01  0.3678858E-01
   0.3067030E-01  0.3901478E-01
   0.3407865E-01  0.4130039E-01
   0.3774275E-01  0.4364681E-01
   0.4167724E-01  0.4605530E-01
   0.4589785E-01  0.4852692E-01
   0.5042142E-01  0.5106247E-01
   0.5526599E-01  0.5366242E-01
   0.6045084E-01  0.5632682E-01
   0.6599660E-01  0.5905521E-01
   0.7192530E-01  0.6184650E-01
   0.7826047E-01  0.6469890E-01
   0.8502723E-01  0.6760971E-01
   0.9225238E-01  0.7057521E-01
   0.9996445E-01  0.7359046E-01
   0.1081938      0.7664911E-01
   0.1169729      0.7974312E-01
   0.1263360      0.8286259E-01
   0.1363197      0.8599537E-01
   0.1463564      0.8895397E-01
   0.1564415      0.9174316E-01
   0.1665709      0.9436689E-01
   0.1767409      0.9682862E-01
   0.1869481      0.9913132E-01
   0.1971893      0.1012777    
   0.2074616      0.1032701    
   0.2177621      0.1051109    
   0.2280882      0.1068022    
   0.2384374      0.1083462    
   0.2488072      0.1097450    
   0.2591953      0.1110007    
   0.2695994      0.1121154    
   0.2800175      0.1130916    
   0.2904475      0.1139316    
   0.3008874      0.1146379    
   0.3113353      0.1152131    
   0.3217895      0.1156600    
   0.3322483      0.1159816    
   0.3427101      0.1161809    
   0.3531736      0.1162612    
   0.3636372      0.1162259    
   0.3740999      0.1160785    
   0.3845606      0.1158226    
   0.3950181      0.1154622    
   0.4054717      0.1150009    
   0.4159206      0.1144430    
   0.4263641      0.1137925    
   0.4368018      0.1130535    
   0.4472331      0.1122303    
   0.4576578      0.1113272    
   0.4680758      0.1103484    
   0.4784867      0.1092982    
   0.4888906      0.1081808    
   0.4992877      0.1070006    
   0.5096778      0.1057616    
   0.5200614      0.1044678    
   0.5304384      0.1031234    
   0.5408093      0.1017320    
   0.5511743      0.1002974    
   0.5615337      0.9882310E-01
   0.5718879      0.9731244E-01
   0.5822371      0.9576853E-01
   0.5925818      0.9419426E-01
   0.6029223      0.9259229E-01
   0.6132588      0.9096499E-01
   0.6235915      0.8931444E-01
   0.6339209      0.8764243E-01
   0.6442470      0.8595041E-01
   0.6545700      0.8423950E-01
   0.6648899      0.8251046E-01
   0.6752069      0.8076366E-01
   0.6855209      0.7899912E-01
   0.6958317      0.7721643E-01
   0.7061392      0.7541479E-01
   0.7164432      0.7359297E-01
   0.7267433      0.7174934E-01
   0.7370391      0.6988182E-01
   0.7473301      0.6798795E-01
   0.7576156      0.6606481E-01
   0.7678950      0.6410914E-01
   0.7781675      0.6211723E-01
   0.7884321      0.6008507E-01
   0.7986877      0.5800829E-01
   0.8089333      0.5588225E-01
   0.8191674      0.5370208E-01
   0.8293887      0.5146275E-01
   0.8395958      0.4915913E-01
   0.8497869      0.4678612E-01
   0.8599605      0.4433872E-01
   0.8695017      0.4196719E-01
   0.8784494      0.3967209E-01
   0.8868406      0.3745424E-01
   0.8947096      0.3531449E-01
   0.9020894      0.3325366E-01
   0.9090105      0.3127232E-01
   0.9155018      0.2937079E-01
   0.9215904      0.2754908E-01
   0.9273020      0.2580684E-01
   0.9326602      0.2414337E-01
   0.9376876      0.2255765E-01
   0.9424050      0.2104835E-01
   0.9468321      0.1961384E-01
   0.9509872      0.1825227E-01
   0.9548875      0.1696156E-01
   0.9585490      0.1573946E-01
   0.9619867      0.1458360E-01
   0.9652146      0.1349149E-01
   0.9682458      0.1246056E-01
   0.9710926      0.1148822E-01
   0.9737665      0.1057186E-01
   0.9762781      0.9708855E-02
   0.9786374      0.8896623E-02
   0.9808539      0.8132615E-02
   0.9829363      0.7414340E-02
   0.9848929      0.6739371E-02
   0.9867313      0.6105357E-02
   0.9884587      0.5510027E-02
   0.9900819      0.4951195E-02
   0.9916073      0.4426769E-02
   0.9930407      0.3934745E-02
   0.9943878      0.3473213E-02
   0.9956537      0.3040356E-02
   0.9968435      0.2634448E-02
   0.9979616      0.2253854E-02
   0.9990124      0.1897026E-02
    1.000000      0.1562500E-02
